iter,lr,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
29100,5.114617822653072e-05,0.023468466475605965,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
29200,5.090578385107121e-05,0.028039803728461266,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
29300,5.069359991004621e-05,0.02763800136744976,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
29400,5.050965311454738e-05,0.025743871927261353,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
29500,5.035396662099127e-05,0.02752189338207245,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
29600,5.022656002820422e-05,0.026898790150880814,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
29700,5.012744937495501e-05,0.029468897730112076,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
29800,5.0056647137936035e-05,0.02679191157221794,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
29900,5.001416223019237e-05,0.02535737119615078,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
29999,5.000000141623788e-05,0.02507426030933857,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,tensor(0.0267),1.0271022577391313
