iter,lr,grad_similarity,train_loss,homology_layer_0,homology_layer_1,homology_layer_2,homology_layer_3,homology_layer_4,homology_layer_5,avg_homology_score,val_loss,perplexity
8200,0.0004477200665805525,0.12997864186763763,1.3284244537353516,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
8300,0.000446091342260007,0.1336328685283661,1.6192647218704224,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,-6.90775527831547,,
8400,0.0004444410798508125,-0.15629754960536957,1.7041714191436768,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-6.907755278315471,,
8500,0.00044276948709871225,-0.14882174134254456,1.3131872415542603,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.453877638657735,,
8600,0.0004410767744346517,-0.020820550620555878,1.226464867591858,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
8700,0.00043936315494828745,0.041275810450315475,1.3846783638000488,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,-3.373675667878129,,
8800,0.0004376288443611631,0.0438665896654129,1.4403797388076782,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,0.6931471810599453,-6.792230748305481,,
8900,0.000435874060999552,0.05306769907474518,1.3833357095718384,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,0.34657359098707957,1.000000082240371e-09,1.000000082240371e-09,0.05776226599784667,,
9000,0.0004340990257669732,-0.09995663166046143,1.5874524116516113,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,tensor(0.0329),1.033426556062021
9100,0.0004323039621163829,0.02129126712679863,1.058122158050537,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,1.000000082240371e-09,-10.361632917973205,,
9200,0.0004304890960220446,0.11046630144119263,1.2364376783370972,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-3.453877638657735,,
9300,0.0004286546559510816,0.10654938220977783,1.4099770784378052,1.000000082240371e-09,9.999998601957662e-10,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,0.48121182567763754,-3.373675667878129,,
9400,0.0004268008728347168,-0.09781476110219955,0.9517970681190491,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-3.453877638657735,,
9500,0.0004249279800392009,0.06619378924369812,0.9914771318435669,1.000000082240371e-09,9.999998601957662e-10,0.48121182567763754,1.000000082240371e-09,1.000000082240371e-09,0.48121182567763754,0.16040394255921253,,
9600,0.0004230362133364354,-0.012448061257600784,1.5627896785736084,1.000000082240371e-09,-20.72326583694641,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,0.48121182567763754,-10.281430947193599,,
